id,sentence,set
s1336,"Juist een school hoort een veilige omgeving te zijn waar alle meningen, van links tot rechts, gegeven en gehoord kunnen worden.",34
s1337,Daarvoor is er artikel 10 van het wetsvoorstel van minister Blok.,34
s1338,"Het liefst willen we dat de Britten blijven en als dat niet kan, willen we een deal.",34
s1339,Nu twijfelde ik opeens: moet ik hem niet gewoon naar A sturen?,34
s1340,Er is te lang om ons heen gewerkt.,34
s1341,"Hij was al langere tijd ziek, schrijft Omrop Fryslân.",34
s1342,"Sinds de Academy de afgelopen twee jaar veel kritiek over zich heen kreeg omdat de nominaties steevast 'witter dan wit' waren, valt dit jaar wellicht de 'zwarte film' van regisseur Barry Jenkins in de prijzen.",34
s1343,"Lees hier waarom de fractievoorzitters van alle partijen voor of tegen kernenergie zijn (in volgorde van aantal Kamerzetels): VVD-fractievoorzitter Dijkhoff: ""Ik ben blij dat heel veel mensen het erover willen hebben.",34
s1344,Het uitlekken van het arrestatiebevel leidde tot een geweldsuitbarsting in de Oost-Duitse stad.,34
s1345,Wij willen ook niet dat een chauffeur met een volle blaas achter het stuur zit.,34
s1346,Het verbaast mij niets.,34
s1347,Niet al die stikstof wordt ook weer uitgestoten.,34
s1348,"Met die aantallen is Afghanistan afgezakt tot het niveau van Jemen en Zuid-Soedan, landen die worden geteisterd door burgeroorlog en hongersnood.",34
s1349,Wij zijn bijna een soort speelbal geworden van de EU en we kunnen er niets aan veranderen omdat wij binnen de EU nu eigenlijk geen stem meer hebben.,34
s1350,"Met kerst werd zelfs de 472 punten aangetikt om op oudejaarsdag het slot van 487,88 neer te zetten, een min van 10 procent.",34
s1351,We moeten ver wegblijven van het spelletje-spelen met onze energiezekerheid.,34
s1352,"Bedrijven moeten salarissen transparant maken, er moet controle komen op gelijke beloning en de bewijslast moet bij bedrijven komen te liggen.",34
s1353,Er wordt nog onderzoek gedaan of dat daadwerkelijk zo is en of er opzet in het spel is.,34
s1354,"Ondanks alle vraagstukken is een tip heel belangrijk: vind een balans tussen training, rust en voeding.",34
s1355,"We moeten weten welke juridische haken en ogen hier aan zitten"", zegt staatssecretaris Blokhuis van Volksgezondheid.",34
s1356,"En alsof dat nog niet genoeg is, moet je je kenteken doorgeven aan de telefonist.",34
s1357,"Met een andere ronselaar, die niet om persoonlijke gegevens vroeg, besloot ik af te spreken op Amsterdam Centraal.",34
s1358,"De gemeente wil er een vijver, als waterberging.",34
s1359,Het bekendste is DSM.,34
s1360,Jalal Bouzamour is overrompeld door de enorme hoeveelheid condoleances.,34
s1361,Er zijn ongetwijfeld veel manieren om door te gaan met de boekenbon.,35
s1362,Het eerste wat ik zou doen als premier is de economische groei als maatstaf afschaffen.,35
s1363,Ik schrok me dood.,35
s1364,"Oneerlijk Warning: ""Dat is iets oneerlijks in het stelsel.",35
s1365,De politie van een district in de buurt van Seattle zegt de man te kennen.,35
s1366,Spannend In de eerste helft vlogen al snel de biertjes door de lucht bij de penalty tegen.,35
s1367,"Hij was niet bekend bij de politie, zei Ardern.",35
s1368,"Als nieuwbouwhuizen later worden opgeleverd, kunnen kopers met extra kosten worden opgezadeld.",35
s1369,Dan behaal je pas voordeel.,35
s1370,Onduidelijke prijzen De ACM verwijt de telecomproviders vooral onduidelijk te zijn over de prijzen.,35
s1371,Hij zei in dezelfde uitzending dat defensie de afgelopen jaren een reeks maatregelen heeft genomen om uitwassen te voorkomen.,35
s1372,"'Dit is lef' Revis is sinds 7 juni, toen het nieuwe college aantrad, verantwoordelijk voor het cultuurcomplex.",35
s1373,Alle testvluchten mislukten of werden verboden.,35
s1374,"Door het lezen van dit boek realiseerde ik me hoe moeilijk het is om toe te geven aan wat je werkelijk voelt, wanneer dat gevoel afwijkt van dat van de dominante massa.",35
s1375,De Schot verloor ook al de vorige tien finales die live op televisie waren en de angst voor weer een deceptie vertaalde zich in onbegrijpelijke missers.,35
s1376,"We zullen duidelijk tot tien tellen voor we er ja tegen zeggen"", zegt een woordvoerder van de SGP.",35
s1377,Nederland zal moeten accepteren dat er in de Europese Unie een verbod komt op pulsvissen.,35
s1378,Er is behoefte aan iemand die dingen aan de kaak stelt en bespot.,35
s1379,"We hebben onlangs een mooie happening met Tijn en zijn familie gehad toen we hem het Kruis van Verdienste gaven, de hoogste onderscheiding die we binnen het Rode Kruis hebben.",35
s1380,"Ze hebben niets, het leven is verschrikkelijk.",35
s1381,"De verpleegkundigen Eefje Stokvis-Van Heeken en Natasia ten Kattelaar reageren nuchter op het feit dat zij al zo lang actievoeren voor de verpleegzorg, terwijl Hugo Borst en Carin Gaemers nu het gezicht zijn van het succes.",35
s1382,"Steeds hoop ik op een engel die ons komt helpen, zodat hij zo snel mogelijk levend wordt gevonden.",35
s1383,Het vertrek van ons hoofdkantoor uit Nederland is absoluut niet aan de orde.,35
s1384,"Hoewel aan dat wrakingsverzoek geen gehoor werd gegeven, vonden de Tweede Kamer en de minister van Justitie dat de nadruk bloedverwantschap niet meer van deze tijd is.",35
s1385,"Van de litho's zijn er 250 gedrukt, je hebt dan best iets bijzonders aan de muur hangen.",35
s1386,Hij is gespecialiseerd in arbeids- en ondernemingsrecht.,35
s1387,"De brandweer kon de caravan niet meer redden, maar wist wel te voorkomen dat de brand oversloeg naar een nabijgelegen huis.",35
s1388,Ik hoop dat de verantwoordelijken zullen worden aangepakt.,35
s1389,"Dat is je plicht enzo"", zei een tiener uit Amsterdam-Oost in het gesprek met een vriend.",35
s1390,"Omdat RWE verantwoordelijk zou zijn voor 0,47 procent van alle wereldwijde CO2-uitstoot, moet het bedrijf zijn verantwoordelijkheid voor bedreigde gebieden nemen, vindt de Peruaan.",35
s1391,Intussen gaat het in de Senaat niet meer over de vervangende wet.,35
s1392,Zoals gezegd is tegenwoordig de handel in reptielen populair.,35
s1393,Wij zijn een sterk multimediabedrijf maar nieuwsvoorziening was een blinde vlek.,35
s1394,Nu moet er een tweede pijpleiding komen: Nord Stream 2.,35
s1395,Dan krijgen we echt DDR-achtige toestanden.,35
s1396,Een laboratorium of bedrijfsgebouw bedenkt niks.,35
s1397,"Ook omdat niemand daar een goed verhaal bij had"", lichtte de persrechter toe op NPO Radio 1.",35
s1398,Dit moet een soepele herverdeling over de landen makkelijker maken.,35
s1399,In de winter heb ik 11 of 12 mensen in vaste dienst.,35
s1400,"Er was geen eten, geen stroom en we sliepen buiten op de binnenplaats van ons hotel.",35
s1401,"Rigoureus ingrijpen in de landbouw en het verkeer maakt mogelijk dat er weer verder kan worden gewerkt aan huizen en wegen, redeneren Remkes en de zijnen.",36
s1402,Dit wordt een jaar van zelfverbetering en ik zie ernaar uit om samen onze problemen op te lossen.,36
s1403,Ze worden door het hoogheemraadschap opgeruimd.,36
s1404,Op social media gingen al snel verhalen rond van andere mensen die zich beledigd voelden.,36
s1405,"Er gaat nu een bedrag rond van 10 miljard euro extra, in plaats van 7 miljard.",36
s1406,"Daarom heb ik me echt moeten verdiepen in de muziek, de band en de karakters.",36
s1407,De 102 niet-Nederlandse slachtoffers kwamen uit zeventien landen.,36
s1408,"Het lijkt erop dat Israël liever nog een klein stukje IS en rebellen nabij de grens heeft, dan Iraanse milities en Hezbollah.",36
s1409,"Zijn opa nam hem al als kind mee naar Woudestein, het stadion in het nabijgelegen Kralingen.",36
s1410,We moeten hier heel zorgvuldig in zijn.,36
s1411,De overheid moet zelf en actief de schade gaan herstellen van gasbevingen in Groningen.,36
s1412,"ING zegt in een reactie op de cijfers dat de bank, als grootste van Nederland, graag een grote rol wil blijven spelen in de energietransitie.",36
s1413,"Hiermee is het geschikt voor een heel scala aan nieuwe toepassingen, van zelfrijdende busjes in Groningen tot verfijnde crowd control-technieken in de Amsterdam Arena.",36
s1414,Zijn aantreden in 1993 werd door Wim Kok nog een 'kwaliteitsimpuls' genoemd.,36
s1415,"Regeringspartij CDA vindt het onacceptabel dat de vrouwelijke topvoetballers, zoals die van het Nederlands elftal, weinig verdienen.",36
s1416,RTL Nieuws schrijft dat in criminele Telegramgroepen vaker honderden euro's tipgeld worden uitgeloofd om de identiteit van politieagenten te achterhalen.,36
s1417,Daarin blikt ze ook terug op wat ze eerder had geschreven.,36
s1418,Ik verwacht dat minister Blok dit signaal serieus neemt en ook bij andere getuigen nagaat of zij een vergelijkbare ervaring hebben.,36
s1419,"De AfD heeft het in Bremen lastiger dan elders"", zegt Ostermann.",36
s1420,Die heet ook Henk.,36
s1421,We hebben goede gesprekken over de Olympische Zomerspelen van 2020 in Tokio gevoerd.,36
s1422,In deze zware tijd is dat een troost voor ons gezin.,36
s1423,Met duizenden bezetten ze grote pleinen in het hele land.,36
s1424,"De EU moet regelen dat gemeenten meer grip krijgen op bedrijven als Airbnb, Wimdu en Booking.com.",36
s1425,Dat is een enorme investering.,36
s1426,Dat beeld geven we in augustus en het kabinet kan dan kijken of er nog groepen achterblijven en of ze willen bijsturen.,36
s1427,"En nee, voor de meeste mensen die niet uit een rijk milieu komen is het heel moeilijk om zo rijk te worden als hij.",36
s1428,"Ik ben het er niet mee eens, maar het besluit kan niet worden vermeden.",36
s1429,"Komt er geen deal, dan zullen afspraken tussen de EU en Groot-Brittannië niet gelden voor Gibraltar.",36
s1430,Ik heb meer vertrouwen in die kiezers van Amerika dan degenen die zo'n toekomst niet kunnen voorstellen.,36
s1431,"Het was nooit de bedoeling dat het zover kwam, aldus Vila.",36
s1432,"Ze gaan ver komen, ze hebben toch best een goed elftal.",36
s1433,Sinds het regeringsleger van Kiir in december 2013 slaags raakte met gewapende aanhangers van Machar - destijds vicepresident - verkeert Zuid-Sudan in de greep van een bloedige strijd die inmiddels aan naar schatting 300.000 mensen het leven heeft gekost.,36
s1434,"Sommige afgevaardigden dragen gele lintjes op hun kleding, een symbool van steun voor de politici die er niet bij zijn.",36
s1435,Daarom adviseer ik haar ook om om 09.30 uur meteen te bellen.,36
s1436,"Juist door dat streven naar technische perfectie verliest de industrie andere belangrijke aspecten uit het oog, zegt verkeerspsycholoog Gerard Tertoolen.",36
s1437,Vier andere vakantiegangers raakten gewond bij de aanval.,36
s1438,Inwoners van Tirana toonden zich solidair met de studenten en deelden voedsel uit.,36
s1439,"In de beelden die van de achtervolging zijn gemaakt, lapt Jebroer alle verkeersregels aan zijn laars voordat hij op het dak van een parkeergarage wordt aangehouden.",36
s1440,Een overzicht van alle projecten is te vinden op de website van Rijkswaterstaat.,36
s1441,Een levensgevaarlijke omdraaiing van onze rechtsstaat.,37
s1442,"Trump weet volgens hem opschudding te veroorzaken, vervolgens de aandacht te trekken en daarvan te profiteren.",37
s1443,"Tenzij iemand zin heeft om zes uur in de auto te zitten"", zei hij tegen RTV Rijnmond.",37
s1444,Het is belangrijk dat zij nog steeds aan boord zijn.,37
s1445,"De aanvallen waren in de provincie Sa'dah, waar Saudi-Arabië geregeld luchtaanvallen uitvoert op sjiitische Houthi-rebellen.",37
s1446,"Deze leerling voelt zich door jullie berichtgeving weer dommer, deze leerling schaamt zich voor de behaalde score en had liever een gesloten envelop meegekregen om thuis open te maken, samen met ouders die (hopelijk) wel blij zijn met zo'n mooie score!",37
s1447,Het was heel inspirerend en sommige werknemers die er een tijd werken waren echt emotioneel dat ze hem mochten ontmoeten.,37
s1448,Deze mensen kunnen tikkende tijdbommen zijn als je je er niet dagelijks mee bemoeit.,37
s1449,"VVD, CDA en D66 waren er vorige week van overtuigd dat een tweede formatiepoging met GroenLinks kans van slagen had.",37
s1450,"Zo is bij een brand als gevolg van de aardbeving een gezin van zes personen omgekomen: de grootvader (70), grootmoeder (65), vader (30), moeder (22), tante (19) en een kind.",37
s1451,Die cellen worden in een laboratorium voorzien van een speciale antenne waarmee ze de tumorcellen kunnen herkennen en vervolgens om zeep kunnen helpen.,37
s1452,"Buitengewoon opsporingsambtenaren die daarmee zijn belast, dreigen met een staking als hun veiligheidsuitrusting niet wordt verbeterd, schrijft de Volkskrant.",37
s1453,Onrechtvaardig en onterecht Volgens de voormalige toptennisser is het onrechtvaardig en onterecht dat hij failliet is verklaard.,37
s1454,"De zes mannen die afgelopen nacht vastgebonden werden gevonden in een loods in het Limburgse Susteren, zijn volgens de politie mogelijk het slachtoffer geworden van een overval op een illegale sigarettenfabriek.",37
s1455,"'Niet op de hoogte' ""Het belachelijk maken van de Holocaust, van de vergassing van miljoenen Joden... Ik wil maar zeggen: waar ben je dan mee bezig?",37
s1456,Vrijdagmorgen legden wij alle details voor bij het Ministerie van Defensie.,37
s1457,"Om dus echt te kunnen zeggen dat er een loonkloof is, moet je vrouwen en mannen met precies dezelfde baan en eigenschappen met elkaar vergelijken.",37
s1458,We koppelen mensen aan de juiste zorg.,37
s1459,We zijn aan het werk voor de veiligheid van de Amsterdamse inwoners en dan kunnen we ons niet te veel emoties permitteren.,37
s1460,"Een groeiend aantal Nederlanders heeft een privé-bewakingscamera: naar schatting telt ons land er 1,5 miljoen.",37
s1461,Ze sloegen hem alsof hij een beest was.,37
s1462,Politiek verslaggever Ron Fresen zegt dat Baudet er alles aan doet om het conflict met Otten af te doen als een incident dat alleen over fraude met partijgeld gaat.,37
s1463,Vooral het opleidingsniveau van migranten uit Marokko en Turkije en hun nakomelingen blijft achter.,37
s1464,Zo zijn in de Achterhoek tientallen paasvuren afgelast en in de provincie Overijssel gaat bijna de helft van alle paasvuren dit weekend niet door.,37
s1465,Wij moeten over een paar uur op het vliegveld zijn.,37
s1466,"De topontmoeting begon vanochtend met een ferme handdruk, precies op de lijn die Noord- en Zuid-Korea van elkaar scheidt.",37
s1467,"Toen de agent een handboei om zijn pols had geklikt, haalde de man uit en stompte de agent in het gezicht.",37
s1468,Zorg ervoor dat mensen minder vaak de auto pakken en minder vaak in de spits rijden.,37
s1469,Ook nam hij deel aan de Venezolaanse protesten van 2017.,37
s1470,"Het personeel van de grillroom suste de ruzie, maar even later kwam K. terug en sloeg op het slachtoffer in.",37
s1471,Goed getrainde jongens die er alles voor over hebben om de tegenstander zoveel mogelijk pijn te doen.,37
s1472,Ik dacht: we moeten wat doen voor de nabestaanden van de slachtoffers zodat zij niet ook nog eens financieel in zwaar weer komen te zitten.,37
s1473,Het is voor ons erg belangrijk dat informatie wordt gedeeld als het gaat om de bedreiging van de Drentse ondernemer in relatie tot windmolens.,37
s1474,"Onder leiding van paus Franciscus waren daar 190 deelnemers, onder wie 140 bisschoppen, van over heel de wereld bij elkaar voor wat ook wel de 'misbruiktop' is gaan heten.",37
s1475,"Ook kondigde ze aan dat er nagedacht wordt over een nieuwe bootreis volgend jaar, maar dan voor banken, verzekeringsmaatschappijen en pensioenfondsen.",37
s1476,Johnson zegt: 'Met de backstop blijven we in de klauwen van de EU'.,37
s1477,De helft ervan is voor onderhoud en renovatie.,37
s1478,Op afgelegen terreinen of in bossen.,37
